date,C_GR_RLC,company_code,company,ref_price,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,I
04/01/18,51,734001,SERVICOM,1.52,1.5,1.52,1.59,1.59,1.51,1.59,48042,115,75305.37,+
04/01/18,51,765001,TAWASOL GP HOLDING,0.37,0.37,0.37,0.36,0.36,0.35,0.37,28814,23,10346.13,
04/01/18,52,750001,AETECH,0.53,0.53,0.0,0.0,0.55,0.0,0.0,0,0,,+
04/01/18,52,766001,MAGHREB INTERN PUB,0.96,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,
04/01/18,52,773001,SANIMED,4.15,4.27,4.15,4.25,4.25,4.15,4.25,11,2,46.65,
04/01/18,52,760001,SOTEMAIL,2.49,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,
04/01/18,99,503001,STIP,1.06,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,
05/01/18,11,725001,ADWYA,5.55,5.55,5.58,5.58,5.58,5.55,5.65,2502,22,13927.94,
05/01/18,11,340005,AMEN BANK,23.9,23.9,23.98,23.98,23.98,23.98,23.98,291,8,6978.18,
05/01/18,11,730001,ARTES,6.26,6.26,6.26,6.26,6.26,6.25,6.26,737,7,4613.26,
05/01/18,11,714001,ASSAD,9.25,9.09,9.25,9.2,9.2,9.2,9.35,1400,13,12981.0,
05/01/18,11,360035,ATB,4.17,4.17,4.14,4.12,4.12,4.12,4.14,26209,6,108483.0,
05/01/18,11,774001,ATELIER MEUBLE INT,2.43,2.48,2.43,2.43,2.43,2.42,2.43,3495,14,8481.07,
05/01/18,11,470010,ATL,3.1,3.1,3.1,3.12,3.12,3.1,3.12,1963,3,6085.34,
05/01/18,11,160015,ATTIJARI BANK,36.47,36.47,36.41,36.86,36.86,36.4,36.86,4421,42,161328.67,
05/01/18,11,661001,ATTIJARI LEASING,17.76,17.76,17.8,17.8,17.8,17.78,17.8,565,6,10056.68,
05/01/18,11,190060,BH,18.0,18.0,18.01,17.97,17.97,17.8,18.01,1756,24,31553.48,
05/01/18,11,180045,BIAT,118.5,118.5,118.5,119.9,119.9,118.5,120.0,1955,29,233965.49,
05/01/18,11,310060,BNA,11.69,11.69,11.65,11.6,11.6,11.6,11.65,1945,5,22654.25,
05/01/18,11,220005,BT,7.82,7.82,7.81,7.82,7.82,7.78,7.9,5461,33,42611.49,
05/01/18,11,759001,CELLCOM,1.89,1.89,1.86,1.86,1.84,1.86,1.86,111,1,206.46,-
05/01/18,11,420085,CIL,17.78,17.78,0.0,0.0,17.78,0.0,0.0,0,0,,
05/01/18,11,755001,CITY CARS,11.0,11.0,11.47,11.49,11.49,11.25,11.49,4910,18,56162.24,
05/01/18,11,767001,DELICE HOLDING,16.9,16.98,16.9,16.9,16.9,16.9,16.9,444,8,7503.6,
05/01/18,11,665001,ELECTROSTAR,2.7,2.63,2.7,2.62,2.62,2.62,2.7,1486,13,3898.37,
05/01/18,11,741001,ENNAKL AUTOMOBILES,12.5,12.5,12.59,12.6,12.6,12.59,12.6,431,12,5430.2,
05/01/18,11,721001,ESSOUKNA,3.78,3.74,3.78,3.77,3.77,3.67,3.78,16991,6,63870.87,
05/01/18,11,757001,EURO-CYCLES,28.48,28.49,28.48,27.99,27.99,27.63,28.48,11045,115,307888.98,
05/01/18,11,713001,GIF-FILTER,1.48,1.48,1.44,1.46,1.46,1.44,1.48,38913,101,56044.78,
05/01/18,11,731013,HANNIBAL LEASE,8.09,8.09,8.0,8.0,8.0,7.99,8.09,34573,7,276248.88,
05/01/18,11,644001,MAGASIN GENERAL,39.0,39.0,38.5,38.5,38.5,38.5,38.5,2424,18,93324.0,
05/01/18,11,100010,MONOPRIX,11.5,11.5,11.5,11.84,11.84,11.5,11.84,3460,25,40177.15,
05/01/18,11,762001,MPBS,3.1,3.1,3.02,3.01,3.01,3.01,3.02,2525,11,7619.72,
05/01/18,11,753001,ONE TECH HOLDING,13.55,13.6,13.55,13.41,13.41,13.22,13.8,10755,63,143672.59,
05/01/18,11,570001,POULINA GP HOLDING,11.32,11.32,11.31,11.32,11.32,11.15,11.32,13840,32,156555.9,
05/01/18,11,761001,SAH,15.82,15.79,15.82,16.2,16.2,15.82,16.2,8473,58,134994.95,
05/01/18,11,110025,SFBT,19.62,19.78,19.62,19.78,19.78,19.53,19.78,14655,70,288905.57,
05/01/18,11,659001,SIAME,2.35,2.29,2.35,2.21,2.21,2.21,2.35,6391,6,14548.73,
05/01/18,11,400005,SIMPAR,43.5,43.5,44.0,43.0,43.0,43.0,44.38,365,8,16047.84,
05/01/18,11,718001,SITS,2.46,2.46,2.57,2.6,2.6,2.57,2.6,9007,20,23176.49,
05/01/18,11,678001,SOMOCER,1.26,1.23,1.26,1.29,1.29,1.25,1.29,255001,219,323254.75,+
05/01/18,11,729001,SOPAT,0.76,0.76,0.79,0.76,0.76,0.76,0.79,9163,22,7035.88,
05/01/18,11,653001,SOTETEL,2.88,2.88,2.87,2.88,2.88,2.82,2.88,1922,10,5495.92,
05/01/18,11,763001,SOTIPAPIER,3.49,3.49,3.4,3.4,3.4,3.39,3.4,335,13,1138.71,
05/01/18,11,666001,SOTRAPIL,10.9,10.9,11.0,10.99,10.99,10.9,11.0,61,4,670.32,
05/01/18,11,658001,SOTUMAG,1.95,1.95,1.95,1.9,1.9,1.9,1.96,23472,39,44838.6,
05/01/18,11,656001,SOTUVER,4.6,4.66,4.6,4.6,4.6,4.47,4.6,8830,54,40279.44,
05/01/18,11,606001,STAR,99.98,99.98,97.2,97.0,97.0,97.0,97.2,213,15,20678.36,
05/01/18,11,260095,STB,3.7,3.7,3.7,3.62,3.62,3.61,3.7,4755,16,17217.26,
05/01/18,11,744001,TELNET HOLDING,6.1,6.1,6.11,6.18,6.18,6.04,6.19,56376,149,346003.69,
05/01/18,11,727001,TPR,3.2,3.29,3.2,3.29,3.29,3.11,3.29,15489,78,49414.38,
05/01/18,11,738001,TUNIS RE,8.5,8.5,8.48,8.39,8.39,8.25,8.48,5169,17,42810.47,
05/01/18,11,120040,TUNISAIR,0.43,0.43,0.42,0.42,0.42,0.42,0.42,9564,13,4016.88,
05/01/18,11,769001,UADH,2.6,2.6,2.69,2.69,2.69,2.69,2.69,1060,4,2851.4,
05/01/18,11,390010,UIB,22.0,22.0,22.09,22.0,22.0,21.89,22.09,2216,19,48750.02,
05/01/18,11,772001,UNIMED,7.98,7.98,8.0,8.0,8.0,7.9,8.0,967,8,7717.32,
05/01/18,11,720001,WIFACK INT BANK,7.19,7.19,6.87,7.18,7.18,6.87,7.18,1185,3,8338.73,
05/01/18,12,230035,AIR LIQUDE TSIE,88.0,88.0,88.2,88.2,88.2,88.2,88.2,10,2,882.0,
05/01/18,12,380070,ALKIMIA,44.96,44.96,42.94,42.94,42.94,42.94,42.94,5,1,214.7,
05/01/18,12,655001,ASSURANCES SALIM,32.5,33.5,32.5,32.5,32.5,32.5,32.5,30,3,975.0,
05/01/18,12,300045,ASTREE,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,
05/01/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
05/01/18,12,130055,BTE (ADP),17.21,16.81,17.21,17.23,17.23,17.21,17.23,4044,27,69650.58,
05/01/18,12,735001,CIMENTS DE BIZERTE,2.49,2.49,2.49,2.49,2.49,2.49,2.5,2235,6,5572.0,
05/01/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
05/01/18,12,320075,ICF,29.0,29.0,29.0,29.0,29.0,29.0,29.0,50,3,1450.0,
05/01/18,12,672004,MODERN LEASING,3.84,3.86,3.84,3.75,3.75,3.75,3.84,559,5,2100.48,
05/01/18,12,250065,PLAC. TSIE-SICAF,40.71,40.71,40.71,40.71,40.71,40.71,40.71,5,1,203.55,
05/01/18,12,667001,SIPHAT,5.11,5.11,0.0,0.0,5.26,0.0,0.0,0,0,,+
05/01/18,12,140070,SPDIT - SICAF,8.1,8.1,0.0,0.0,8.1,0.0,0.0,0,0,,
05/01/18,12,664001,STEQ,7.62,7.62,0.0,0.0,7.62,0.0,0.0,0,0,,
05/01/18,12,410020,TUNINVEST-SICAR,6.69,6.5,6.69,6.69,6.69,6.69,6.69,320,3,2140.8,
05/01/18,12,240050,UBCI,24.81,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,
05/01/18,13,768001,ASS MULTI ITTIHAD,7.43,7.64,7.43,7.5,7.5,7.43,7.5,1431,21,10664.95,
05/01/18,13,430030,SITEX,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0,0,,
05/01/18,13,617001,STE TUN. DU SUCRE,7.1,7.1,0.0,0.0,7.1,0.0,0.0,0,0,,
05/01/18,33,768004,AMI DA 1/4 110817,1.91,1.87,1.87,1.87,1.87,1.87,1.87,2,1,3.74,
05/01/18,51,150085,AMS,1.15,1.15,1.18,1.15,1.15,1.12,1.18,5076,23,5815.68,
05/01/18,51,740001,CARTHAGE CEMENT,2.3,2.3,2.3,2.35,2.35,2.26,2.36,64935,88,151462.18,
05/01/18,51,764001,CEREALIS,4.06,4.08,4.06,4.06,4.06,4.06,4.1,4907,5,19922.7,
05/01/18,51,749001,HEXABYTE,5.14,5.14,5.24,5.24,5.24,5.24,5.24,241,1,1262.84,
05/01/18,51,751001,LAND OR,7.4,7.4,7.5,7.62,7.62,7.5,7.62,8751,43,66248.37,+
05/01/18,51,754001,NEW BODY LINE,4.76,4.76,4.76,4.8,4.8,4.65,4.88,2529,14,11981.14,
05/01/18,51,770001,OFFICEPLAST,2.87,2.87,2.76,2.75,2.75,2.75,2.76,392,5,1079.82,-
05/01/18,51,734001,SERVICOM,1.59,1.59,1.66,1.68,1.68,1.66,1.68,107451,245,180165.1,
05/01/18,51,765001,TAWASOL GP HOLDING,0.36,0.36,0.35,0.36,0.36,0.35,0.36,57922,28,20356.18,
05/01/18,52,750001,AETECH,0.55,0.55,0.56,0.56,0.56,0.56,0.56,2400,9,1344.0,
05/01/18,52,766001,MAGHREB INTERN PUB,0.96,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,
05/01/18,52,773001,SANIMED,4.25,4.25,0.0,0.0,4.25,0.0,0.0,0,0,,
05/01/18,52,760001,SOTEMAIL,2.49,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,
05/01/18,99,503001,STIP,1.06,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,
08/01/18,11,725001,ADWYA,5.55,5.58,5.55,5.5,5.5,5.49,5.55,11774,42,64819.07,
08/01/18,11,340005,AMEN BANK,23.99,23.98,23.99,23.98,23.98,23.71,23.99,1355,18,32443.36,
08/01/18,11,730001,ARTES,6.26,6.26,6.15,6.1,6.1,6.09,6.2,4300,22,26304.2,
08/01/18,11,714001,ASSAD,9.2,9.2,9.2,9.35,9.35,9.1,9.35,3535,15,32361.42,
08/01/18,11,360035,ATB,4.12,4.12,4.12,4.17,4.17,4.1,4.17,4271,16,17545.24,
08/01/18,11,774001,ATELIER MEUBLE INT,2.43,2.43,2.43,2.4,2.4,2.36,2.43,1917,13,4580.87,
08/01/18,11,470010,ATL,3.1,3.12,3.1,3.12,3.12,3.1,3.12,3210,12,9995.0,
08/01/18,11,160015,ATTIJARI BANK,36.89,36.86,36.89,37.33,37.33,36.71,37.8,3568,62,132794.72,
08/01/18,11,661001,ATTIJARI LEASING,17.8,17.8,17.79,17.78,17.78,17.72,17.79,477,8,8471.14,
08/01/18,11,190060,BH,17.97,17.97,17.97,17.8,17.8,17.8,17.97,1932,20,34682.6,
08/01/18,11,180045,BIAT,120.9,119.9,120.9,122.53,122.53,120.9,123.9,3081,28,377429.15,
08/01/18,11,310060,BNA,11.45,11.6,11.45,11.46,11.46,11.45,11.58,6106,31,70105.73,
08/01/18,11,220005,BT,7.82,7.82,7.8,7.82,7.82,7.8,7.9,3588,16,27992.18,
08/01/18,11,759001,CELLCOM,1.84,1.84,1.79,1.86,1.86,1.79,1.86,2217,5,3969.13,
08/01/18,11,420085,CIL,17.49,17.78,17.49,17.49,17.49,17.4,17.49,4955,9,86365.14,
08/01/18,11,755001,CITY CARS,11.49,11.49,11.15,11.35,11.35,11.15,11.35,5998,17,68042.6,
08/01/18,11,767001,DELICE HOLDING,16.9,16.9,16.9,16.92,16.92,16.9,16.97,937,9,15876.14,
08/01/18,11,665001,ELECTROSTAR,2.62,2.62,2.69,2.55,2.55,2.55,2.69,4414,24,11372.18,
08/01/18,11,741001,ENNAKL AUTOMOBILES,12.5,12.6,12.5,12.5,12.5,12.3,12.5,610,11,7602.55,
08/01/18,11,721001,ESSOUKNA,3.71,3.77,3.71,3.82,3.82,3.67,3.82,1783,8,6568.12,
08/01/18,11,757001,EURO-CYCLES,28.44,27.99,28.44,28.17,28.17,27.65,28.44,7861,85,219060.45,
08/01/18,11,713001,GIF-FILTER,1.46,1.46,1.42,1.44,1.44,1.42,1.44,9818,20,14042.57,
08/01/18,11,731013,HANNIBAL LEASE,8.0,8.0,8.0,8.0,8.0,8.0,8.0,35,1,280.0,
08/01/18,11,644001,MAGASIN GENERAL,38.5,38.5,38.5,38.5,38.5,38.5,38.6,607,8,23370.7,
08/01/18,11,100010,MONOPRIX,11.84,11.84,11.84,11.84,11.84,11.84,11.84,332,2,3930.88,
08/01/18,11,762001,MPBS,3.01,3.01,3.0,3.0,3.0,3.0,3.0,1399,12,4197.0,
08/01/18,11,753001,ONE TECH HOLDING,13.42,13.41,13.42,13.93,13.93,13.42,13.93,9989,43,134807.44,
08/01/18,11,570001,POULINA GP HOLDING,11.15,11.32,11.15,11.1,11.1,11.1,11.15,155,3,1726.25,
08/01/18,11,761001,SAH,16.2,16.2,16.2,17.14,17.14,16.2,17.17,17666,63,301604.64,
08/01/18,11,110025,SFBT,19.78,19.78,19.78,19.9,19.9,19.78,20.1,14499,56,287749.21,
08/01/18,11,659001,SIAME,2.26,2.21,2.26,2.24,2.24,2.24,2.27,2312,16,5184.45,
08/01/18,11,400005,SIMPAR,43.0,43.0,42.1,44.0,44.0,42.0,44.29,1317,22,56275.2,
08/01/18,11,718001,SITS,2.6,2.6,2.71,2.7,2.7,2.65,2.71,17242,23,46703.68,
08/01/18,11,678001,SOMOCER,1.3,1.29,1.3,1.32,1.32,1.3,1.35,243562,300,321417.93,
08/01/18,11,729001,SOPAT,0.75,0.76,0.75,0.74,0.74,0.74,0.75,20995,25,15617.56,
08/01/18,11,653001,SOTETEL,2.88,2.88,0.0,0.0,2.88,0.0,0.0,0,0,,
08/01/18,11,763001,SOTIPAPIER,3.4,3.4,3.4,3.39,3.39,3.3,3.4,14565,28,48106.24,
08/01/18,11,666001,SOTRAPIL,10.99,10.99,10.99,10.99,10.99,10.99,10.99,358,6,3934.42,
08/01/18,11,658001,SOTUMAG,1.95,1.9,1.95,1.94,1.94,1.9,1.95,5730,16,11111.7,
08/01/18,11,656001,SOTUVER,4.6,4.6,4.63,4.73,4.73,4.63,4.73,11492,33,54178.96,
08/01/18,11,606001,STAR,97.0,97.0,96.99,96.99,96.99,96.99,97.0,37,3,3588.73,
08/01/18,11,260095,STB,3.62,3.62,3.62,3.63,3.63,3.62,3.69,1190,7,4347.69,
08/01/18,11,744001,TELNET HOLDING,6.2,6.18,6.2,6.24,6.24,6.19,6.25,16509,62,102457.74,
08/01/18,11,727001,TPR,3.28,3.29,3.28,3.37,3.37,3.22,3.37,9762,64,32415.75,
08/01/18,11,738001,TUNIS RE,8.25,8.39,8.25,8.21,8.21,8.2,8.25,1209,8,9923.89,
08/01/18,11,120040,TUNISAIR,0.42,0.42,0.41,0.41,0.41,0.4,0.41,96897,79,39326.5,
08/01/18,11,769001,UADH,2.69,2.69,2.65,2.65,2.65,2.65,2.65,520,3,1378.0,
08/01/18,11,390010,UIB,22.0,22.0,22.0,22.44,22.44,21.97,22.44,6658,37,147034.89,
08/01/18,11,772001,UNIMED,8.0,8.0,8.0,8.2,8.2,8.0,8.2,3155,24,25718.63,
08/01/18,11,720001,WIFACK INT BANK,7.18,7.18,7.39,7.39,7.39,7.39,7.39,795,1,5875.05,
08/01/18,12,230035,AIR LIQUDE TSIE,88.2,88.2,0.0,0.0,88.2,0.0,0.0,0,0,,
08/01/18,12,380070,ALKIMIA,42.94,42.94,41.94,41.94,41.94,41.94,41.94,49,1,2055.06,
08/01/18,12,655001,ASSURANCES SALIM,32.5,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,
08/01/18,12,300045,ASTREE,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,
08/01/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
08/01/18,12,130055,BTE (ADP),17.71,17.23,17.71,18.24,18.24,17.71,18.24,1041,12,18449.89,
08/01/18,12,735001,CIMENTS DE BIZERTE,2.5,2.49,2.5,2.49,2.49,2.49,2.5,1014,3,2525.06,
08/01/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
08/01/18,12,320075,ICF,29.0,29.0,29.0,29.0,29.0,29.0,29.0,85,3,2465.0,
08/01/18,12,672004,MODERN LEASING,3.75,3.75,3.69,3.69,3.69,3.69,3.69,593,4,2188.17,
08/01/18,12,250065,PLAC. TSIE-SICAF,40.71,40.71,0.0,0.0,40.71,0.0,0.0,0,0,,
08/01/18,12,667001,SIPHAT,5.11,5.26,5.11,5.11,5.11,5.11,5.11,1,1,5.11,
08/01/18,12,140070,SPDIT - SICAF,8.1,8.1,8.2,8.2,8.2,8.2,8.2,3,1,24.6,
08/01/18,12,664001,STEQ,7.62,7.62,0.0,0.0,7.96,0.0,0.0,0,0,,+
08/01/18,12,410020,TUNINVEST-SICAR,6.69,6.69,6.69,6.69,6.69,6.69,6.69,120,2,802.8,
08/01/18,12,240050,UBCI,24.81,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,
08/01/18,13,768001,ASS MULTI ITTIHAD,7.6,7.5,7.6,7.94,7.94,7.6,7.94,1574,17,12349.66,
08/01/18,13,430030,SITEX,6.25,6.25,0.0,0.0,6.25,0.0,0.0,0,0,,
08/01/18,13,617001,STE TUN. DU SUCRE,7.1,7.1,0.0,0.0,7.1,0.0,0.0,0,0,,
08/01/18,33,768004,AMI DA 1/4 110817,1.88,1.87,0.0,0.0,1.88,0.0,0.0,0,0,,
08/01/18,51,150085,AMS,1.15,1.15,1.15,1.15,1.15,1.15,1.15,100,8,115.0,
08/01/18,51,740001,CARTHAGE CEMENT,2.33,2.35,2.33,2.37,2.37,2.31,2.37,48781,69,114714.17,
08/01/18,51,764001,CEREALIS,4.06,4.06,4.0,4.06,4.06,4.0,4.06,2814,4,11376.48,
08/01/18,51,749001,HEXABYTE,5.24,5.24,5.24,5.24,5.24,5.24,5.24,228,2,1194.72,
08/01/18,51,751001,LAND OR,7.74,7.62,7.74,7.75,7.75,7.74,7.92,1338,9,10368.24,
08/01/18,51,754001,NEW BODY LINE,4.8,4.8,4.79,4.79,4.79,4.79,4.79,479,2,2294.41,
08/01/18,51,770001,OFFICEPLAST,2.75,2.75,2.63,2.91,2.91,2.63,2.91,5118,42,14131.11,
08/01/18,51,734001,SERVICOM,1.73,1.68,1.73,1.68,1.68,1.68,1.73,34200,112,57906.71,
08/01/18,51,765001,TAWASOL GP HOLDING,0.36,0.36,0.36,0.36,0.36,0.35,0.37,20494,19,7332.13,
08/01/18,52,750001,AETECH,0.57,0.56,0.57,0.58,0.58,0.57,0.58,578,9,330.18,
08/01/18,52,766001,MAGHREB INTERN PUB,0.96,0.96,0.0,0.0,0.96,0.0,0.0,0,0,,
08/01/18,52,773001,SANIMED,4.25,4.25,4.13,4.13,4.13,4.13,4.13,1346,3,5558.98,
08/01/18,52,760001,SOTEMAIL,2.49,2.49,0.0,0.0,2.49,0.0,0.0,0,0,,
08/01/18,99,503001,STIP,1.06,1.06,0.0,0.0,1.06,0.0,0.0,0,0,,
09/01/18,11,725001,ADWYA,5.5,5.5,5.29,5.5,5.5,5.29,5.59,6891,37,37900.89,
09/01/18,11,340005,AMEN BANK,23.98,23.98,23.97,23.97,23.97,23.69,23.97,693,13,16462.89,
09/01/18,11,730001,ARTES,6.03,6.1,6.03,6.15,6.15,6.03,6.15,3973,21,24127.85,
09/01/18,11,714001,ASSAD,9.35,9.35,9.35,9.49,9.49,9.11,9.49,6277,37,58573.21,
09/01/18,11,360035,ATB,4.17,4.17,4.16,4.15,4.15,4.12,4.16,20009,16,83017.79,
09/01/18,11,774001,ATELIER MEUBLE INT,2.43,2.4,2.43,2.39,2.39,2.37,2.43,3115,18,7443.75,
09/01/18,11,470010,ATL,3.12,3.12,3.12,3.1,3.1,3.04,3.12,4016,12,12389.42,
09/01/18,11,160015,ATTIJARI BANK,37.33,37.33,37.33,37.37,37.37,37.33,37.9,5039,71,188921.91,
09/01/18,11,661001,ATTIJARI LEASING,17.78,17.78,17.84,17.75,17.75,17.74,17.85,541,8,9646.88,
09/01/18,11,190060,BH,17.8,17.8,17.8,17.68,17.68,17.68,17.8,1845,27,32705.08,
09/01/18,11,180045,BIAT,123.9,122.53,123.9,121.9,121.9,121.9,123.9,883,33,107921.81,
09/01/18,11,310060,BNA,11.45,11.46,11.45,11.2,11.2,11.2,11.45,6106,32,69058.06,
09/01/18,11,220005,BT,7.82,7.82,7.82,7.82,7.82,7.8,7.82,30190,42,236053.93,
09/01/18,11,759001,CELLCOM,1.86,1.86,1.86,1.81,1.81,1.81,1.86,90,3,164.8,
09/01/18,11,420085,CIL,17.1,17.49,17.1,16.89,16.89,16.8,17.5,2715,11,46039.78,
09/01/18,11,755001,CITY CARS,11.35,11.35,11.35,11.36,11.36,11.35,11.4,3951,8,44902.5,
09/01/18,11,767001,DELICE HOLDING,16.92,16.92,16.9,16.85,16.85,16.85,16.92,1021,15,17263.94,
09/01/18,11,665001,ELECTROSTAR,2.55,2.55,2.55,2.6,2.6,2.55,2.6,2432,16,6263.72,
09/01/18,11,741001,ENNAKL AUTOMOBILES,12.45,12.5,12.45,12.45,12.45,12.4,12.45,756,14,9385.4,
09/01/18,11,721001,ESSOUKNA,3.82,3.82,3.82,3.85,3.85,3.8,3.85,1926,16,7373.51,
09/01/18,11,757001,EURO-CYCLES,28.17,28.17,27.99,28.0,28.0,27.66,28.18,3306,44,92409.42,
09/01/18,11,713001,GIF-FILTER,1.44,1.44,1.43,1.43,1.43,1.42,1.47,5684,22,8135.3,
09/01/18,11,731013,HANNIBAL LEASE,8.0,8.0,7.99,8.0,8.0,7.99,8.0,380,2,3036.25,
09/01/18,11,644001,MAGASIN GENERAL,38.5,38.5,38.5,38.51,38.51,38.5,38.51,2542,8,97871.42,
09/01/18,11,100010,MONOPRIX,11.84,11.84,11.49,11.7,11.7,11.49,11.78,2206,9,25732.68,
09/01/18,11,762001,MPBS,3.0,3.0,3.04,2.97,2.97,2.97,3.04,3000,10,9032.9,
09/01/18,11,753001,ONE TECH HOLDING,13.8,13.93,13.8,13.78,13.78,13.4,13.8,29715,61,401327.03,
09/01/18,11,570001,POULINA GP HOLDING,11.1,11.1,10.99,10.9,10.9,10.77,10.99,5683,29,61681.81,
09/01/18,11,761001,SAH,17.3,17.14,17.3,16.8,16.8,16.79,17.3,29449,157,496565.26,
09/01/18,11,110025,SFBT,19.91,19.9,19.91,19.61,19.61,19.6,19.98,23584,118,467867.31,
09/01/18,11,659001,SIAME,2.24,2.24,2.23,2.18,2.18,2.18,2.24,2138,8,4779.89,
09/01/18,11,400005,SIMPAR,44.0,44.0,44.2,43.9,43.9,43.9,44.2,299,4,13211.3,
09/01/18,11,718001,SITS,2.65,2.7,2.65,2.59,2.59,2.54,2.65,15076,26,39417.06,
09/01/18,11,678001,SOMOCER,1.32,1.32,1.3,1.29,1.29,1.27,1.32,111378,184,144576.26,
09/01/18,11,729001,SOPAT,0.74,0.74,0.74,0.74,0.74,0.74,0.74,1190,9,880.6,
09/01/18,11,653001,SOTETEL,2.88,2.88,2.88,2.8,2.8,2.8,2.89,1487,8,4171.69,
09/01/18,11,763001,SOTIPAPIER,3.39,3.39,3.38,3.37,3.37,3.37,3.38,193,9,651.49,
09/01/18,11,666001,SOTRAPIL,10.99,10.99,10.9,10.99,10.99,10.9,10.99,310,7,3401.9,
09/01/18,11,658001,SOTUMAG,1.94,1.94,1.94,1.94,1.94,1.89,1.94,8964,26,17347.67,
09/01/18,11,656001,SOTUVER,4.76,4.73,4.76,4.82,4.82,4.76,4.9,35168,83,169913.41,
09/01/18,11,606001,STAR,96.99,96.99,96.97,95.0,95.0,95.0,96.97,600,13,57458.95,
09/01/18,11,260095,STB,3.7,3.63,3.7,3.63,3.63,3.63,3.7,3524,13,12855.6,
09/01/18,11,744001,TELNET HOLDING,6.24,6.24,6.2,6.16,6.16,6.06,6.23,25151,56,154968.34,
09/01/18,11,727001,TPR,3.37,3.37,3.37,3.4,3.4,3.37,3.47,49397,124,169088.45,
09/01/18,11,738001,TUNIS RE,8.21,8.21,8.2,8.02,8.02,8.02,8.2,1263,11,10293.65,
09/01/18,11,120040,TUNISAIR,0.41,0.41,0.41,0.41,0.41,0.4,0.41,52444,47,21263.42,
09/01/18,11,769001,UADH,2.65,2.65,2.61,2.58,2.58,2.58,2.61,1961,8,5061.63,
09/01/18,11,390010,UIB,22.44,22.44,22.4,22.4,22.4,22.4,22.4,1450,16,32480.0,
09/01/18,11,772001,UNIMED,8.2,8.2,8.2,8.2,8.2,7.96,8.3,5005,40,40395.69,
09/01/18,11,720001,WIFACK INT BANK,7.39,7.39,7.34,7.32,7.32,7.32,7.34,1056,5,7747.9,
09/01/18,12,230035,AIR LIQUDE TSIE,88.2,88.2,88.2,88.2,88.2,88.2,88.2,3,2,264.6,
09/01/18,12,380070,ALKIMIA,41.94,41.94,0.0,0.0,41.94,0.0,0.0,0,0,,
09/01/18,12,655001,ASSURANCES SALIM,32.5,32.5,0.0,0.0,32.5,0.0,0.0,0,0,,
09/01/18,12,300045,ASTREE,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,
09/01/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
09/01/18,12,130055,BTE (ADP),18.78,18.24,18.78,19.25,19.25,18.78,19.25,1558,21,29925.7,
09/01/18,12,735001,CIMENTS DE BIZERTE,2.42,2.49,2.42,2.4,2.4,2.4,2.42,4685,3,11336.2,
09/01/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
09/01/18,12,320075,ICF,29.0,29.0,29.0,29.0,29.0,29.0,29.0,592,9,17168.0,
09/01/18,12,672004,MODERN LEASING,3.69,3.69,3.69,3.69,3.69,3.69,3.69,1135,7,4188.15,
09/01/18,12,250065,PLAC. TSIE-SICAF,40.71,40.71,0.0,0.0,40.71,0.0,0.0,0,0,,
09/01/18,12,667001,SIPHAT,5.26,5.11,5.26,5.26,5.26,5.26,5.26,1,1,5.26,
09/01/18,12,140070,SPDIT - SICAF,8.2,8.2,0.0,0.0,8.2,0.0,0.0,0,0,,
09/01/18,12,664001,STEQ,7.96,7.96,0.0,0.0,7.96,0.0,0.0,0,0,,
09/01/18,12,410020,TUNINVEST-SICAR,6.69,6.69,6.39,6.39,6.39,6.39,6.39,1621,2,10358.19,
09/01/18,12,240050,UBCI,24.81,24.81,0.0,0.0,24.81,0.0,0.0,0,0,,
09/01/18,13,768001,ASS MULTI ITTIHAD,7.9,7.94,7.9,7.75,7.75,7.75,7.9,1502,17,11683.25,
09/01/18,13,430030,SITEX,6.25,6.25,0.0,0.0,6.07,0.0,0.0,0,0,,-
09/01/18,13,617001,STE TUN. DU SUCRE,7.1,7.1,0.0,0.0,6.89,0.0,0.0,0,0,,-
